service_id,stop_sequence,stop_name_raw,normalized_stop_name,canonical_place_id,canonical_name_en,source_id
SVC0082,24,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0082,25,Janapath Moor,janapath,,,SRC_BUS_GITHUB
SVC0082,26,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0082,27,Kazla,kazla,,,SRC_BUS_GITHUB
SVC0082,28,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0082,29,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0082,30,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0082,31,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0083,1,Nandan Park,nandan park,PLC0269,Nandan Park,SRC_BUS_GITHUB
SVC0083,2,Zirani Bazar,zirani bazar,PLC0147,Jirani Bazar,SRC_BUS_GITHUB
SVC0083,3,Baipayl,baipail,PLC0029,Baipail,SRC_BUS_GITHUB
SVC0083,4,Nobinagar,nobinagar,PLC0281,Nobinagar (Savar),SRC_BUS_GITHUB
SVC0083,5,Savar,savar,PLC0326,Savar,SRC_BUS_GITHUB
SVC0083,6,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0083,7,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0083,8,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0083,9,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0083,10,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0083,11,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0083,12,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0083,13,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0083,14,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0083,15,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0083,16,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0083,17,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0083,18,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0083,19,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0083,20,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0083,21,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0083,22,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0083,23,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0083,24,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0083,25,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0084,1,Mirpur 12,mirpur 12,PLC0243,Mirpur-12,SRC_BUS_GITHUB
SVC0084,2,Pallabi,pallabi,PLC0290,Pallabi (Mirpur-12),SRC_BUS_GITHUB
SVC0084,3,Purobi,purobi,PLC0302,Purbi,SRC_BUS_GITHUB
SVC0084,4,Mirpur 11,mirpur 11,PLC0241,Mirpur-11,SRC_BUS_GITHUB
SVC0084,5,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0084,6,Kazipara,kazipara,PLC0179,Kazipara,SRC_BUS_GITHUB
SVC0084,7,Shewrapara,shewrapara,PLC0340,Shewrapara,SRC_BUS_GITHUB
SVC0084,8,Taltola,taltola,,,SRC_BUS_GITHUB
SVC0084,9,Agargaon,agargaon,PLC0004,Agargaon,SRC_BUS_GITHUB
SVC0084,10,Bijoy Sarani,bijoy sarani,PLC0057,Bijay Smarani,SRC_BUS_GITHUB
SVC0084,11,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0084,12,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0084,13,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0084,14,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0084,15,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0084,16,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0084,17,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0084,18,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0084,19,Dainik Bangla Moor,dainik bangla,,,SRC_BUS_GITHUB
SVC0084,20,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0085,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0085,2,Shankar,shankar,PLC0333,Shankar,SRC_BUS_GITHUB
SVC0085,3,Star Kabab,star kabab,,,SRC_BUS_GITHUB
SVC0085,4,Dhanmondi 15,dhanmondi 15,PLC0092,Dhanmondi-15,SRC_BUS_GITHUB
SVC0085,5,Jigatola,jigatola,PLC0144,Jigatola,SRC_BUS_GITHUB
SVC0085,6,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0085,7,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0085,8,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0085,9,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0085,10,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0085,11,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0085,12,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0085,13,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0085,14,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0085,15,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0085,16,Dayaganj,dayaganj,,,SRC_BUS_GITHUB
SVC0085,17,Dhupkhola,dhupkhola,PLC0097,Dhupkhola,SRC_BUS_GITHUB
SVC0086,1,Chittagong Road,chittagong road,,,SRC_BUS_GITHUB
SVC0086,2,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0086,3,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0086,4,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0086,5,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0086,6,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0086,7,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0086,8,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0086,9,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0086,10,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0086,11,Kakrail,kakrail,PLC0155,Kakrail,SRC_BUS_GITHUB
SVC0086,12,Malibagh Moor,malibagh,PLC0212,Malibagh,SRC_BUS_GITHUB
SVC0086,13,Mouchak,mouchak,PLC0265,Mouchak (Flyover),SRC_BUS_GITHUB
SVC0086,14,Mogbazar,mogbazar,PLC0210,Magbazar,SRC_BUS_GITHUB
SVC0086,15,Satrasta,satrasta,PLC0325,Satrasta,SRC_BUS_GITHUB
SVC0086,16,Nabisco,nabisco,PLC0268,Nabisco,SRC_BUS_GITHUB
SVC0086,17,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0086,18,Chairman Bari,chairman bari,,,SRC_BUS_GITHUB
SVC0086,19,Banani,banani,PLC0032,Banani,SRC_BUS_GITHUB
SVC0086,20,Kakali,kakali,,,SRC_BUS_GITHUB
SVC0086,21,Staff Road,staff road,PLC0356,Staff Road,SRC_BUS_GITHUB
SVC0086,22,MES,mes,,,SRC_BUS_GITHUB
SVC0086,23,Shewra,shewra,,,SRC_BUS_GITHUB
SVC0086,24,Kuril Bishwa Road,kuril bishwa road,PLC0203,Kuril Bishwa Road,SRC_BUS_GITHUB
SVC0086,25,Khilkhet,khilkhet,PLC0193,Khilkhet,SRC_BUS_GITHUB
SVC0086,26,Airport,airport,PLC0005,Airport,SRC_BUS_GITHUB
SVC0086,27,Jashimuddin (Uttara),jashimuddin,PLC0142,Jasimuddin,SRC_BUS_GITHUB
SVC0086,28,Rajlakshmi,rajlakshmi,,,SRC_BUS_GITHUB
SVC0086,29,Azampur,azampur,PLC0017,Azampur,SRC_BUS_GITHUB
SVC0086,30,House Building,house building,PLC0135,House Building,SRC_BUS_GITHUB
SVC0086,31,Abdullahpur,abdullahpur,PLC0002,Abdullahpur (Jail),SRC_BUS_GITHUB
SVC0087,1,Kalabagan,kalabagan,PLC0156,Kalabagan,SRC_BUS_GITHUB
SVC0087,2,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0087,3,Katabon,katabon,PLC0177,Katabon,SRC_BUS_GITHUB
SVC0087,4,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0087,5,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0087,6,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0087,7,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0087,8,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0087,9,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0087,10,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0087,11,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0087,12,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0087,13,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0087,14,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0087,15,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0087,16,Kanchpur,kanchpur,PLC0171,Kanchpur,SRC_BUS_GITHUB
SVC0087,17,Vulta,vulta,,,SRC_BUS_GITHUB
SVC0088,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0088,2,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0088,3,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0088,4,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0088,5,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0088,6,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0088,7,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0088,8,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0088,9,Dainik Bangla Moor,dainik bangla,,,SRC_BUS_GITHUB
SVC0088,10,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0088,11,Ittefaq Moor Sayedabad,ittefaq sayedabad,,,SRC_BUS_GITHUB
SVC0088,12,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0088,13,Shanir Akhra,shanir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0088,14,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0088,15,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0088,16,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0088,17,Chittagong Road,chittagong road,,,SRC_BUS_GITHUB
SVC0089,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0089,2,Shankar,shankar,PLC0333,Shankar,SRC_BUS_GITHUB
SVC0089,3,Star Kabab,star kabab,,,SRC_BUS_GITHUB
SVC0089,4,Dhanmondi 15,dhanmondi 15,PLC0092,Dhanmondi-15,SRC_BUS_GITHUB
SVC0089,5,Jigatola,jigatola,PLC0144,Jigatola,SRC_BUS_GITHUB
SVC0089,6,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0089,7,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0089,8,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0089,9,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0089,10,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0089,11,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0089,12,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0089,13,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0089,14,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0089,15,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0089,16,Arambagh,arambagh,PLC0010,Arambagh,SRC_BUS_GITHUB
SVC0089,17,Kamalapur,kamalapur,PLC0166,Kamalapur Station,SRC_BUS_GITHUB
SVC0089,18,Bashabo,bashabo,PLC0044,Basabo,SRC_BUS_GITHUB
SVC0089,19,Khilgaon,khilgaon,,,SRC_BUS_GITHUB
SVC0090,1,Azimpur,azimpur,PLC0019,Azimpur (Dhakeswari),SRC_BUS_GITHUB
SVC0090,2,Nilkhet,nilkhet,PLC0280,Nilkhet,SRC_BUS_GITHUB
SVC0090,3,New Market,new market,PLC0279,New Market,SRC_BUS_GITHUB
SVC0090,4,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0090,5,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0090,6,Kalabagan,kalabagan,PLC0156,Kalabagan,SRC_BUS_GITHUB
SVC0090,7,Dhanmondi 32,dhanmondi 32,,,SRC_BUS_GITHUB
SVC0090,8,Dhanmondi 27,dhanmondi 27,,,SRC_BUS_GITHUB
SVC0090,9,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0090,10,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0090,11,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0090,12,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0090,13,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0090,14,Darussalam,darussalam,PLC0080,Darussalam,SRC_BUS_GITHUB
SVC0090,15,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0090,16,Bangla College,bangla college,PLC0036,Bangla College,SRC_BUS_GITHUB
SVC0090,17,Tolarbag,tolarbag,,,SRC_BUS_GITHUB
SVC0090,18,Ansar Camp,ansar camp,PLC0008,Ansar Camp,SRC_BUS_GITHUB
SVC0090,19,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0091,1,ECB Square,ecb square,,,SRC_BUS_GITHUB
SVC0091,2,Purobi,purobi,PLC0302,Purbi,SRC_BUS_GITHUB
SVC0091,3,Mirpur 11,mirpur 11,PLC0241,Mirpur-11,SRC_BUS_GITHUB
SVC0091,4,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0091,5,Kazipara Shewrapara,kazipara shewrapara,,,SRC_BUS_GITHUB
SVC0091,6,Agargaon,agargaon,PLC0004,Agargaon,SRC_BUS_GITHUB
SVC0091,7,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0091,8,Dhanmondi 27,dhanmondi 27,,,SRC_BUS_GITHUB
SVC0091,9,Dhanmondi 32,dhanmondi 32,,,SRC_BUS_GITHUB
SVC0091,10,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0091,11,New Market Nilkhet,new market nilkhet,,,SRC_BUS_GITHUB
SVC0091,12,Azimpur,azimpur,PLC0019,Azimpur (Dhakeswari),SRC_BUS_GITHUB
SVC0092,1,Chiriyakhana,chiriyakhana,,,SRC_BUS_GITHUB
SVC0092,2,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0092,3,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0092,4,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0092,5,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0092,6,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0093,1,Sadarghat,sadarghat,PLC0321,Sadarghat,SRC_BUS_GITHUB
SVC0093,2,- Ray Saheb Bazar,ray saheb bazar,PLC0317,Raysaheb Bazar,SRC_BUS_GITHUB
SVC0093,3,Naya Bazar,naya bazar,PLC0277,Nayabazar (No. 2 Buriganga Bridge),SRC_BUS_GITHUB
SVC0093,4,Golap Shah Mazar,golap shah mazar,PLC0123,Golapshah Mazar (Fulbaria),SRC_BUS_GITHUB
SVC0093,5,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0093,6,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0093,7,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0093,8,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0093,9,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0093,10,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0093,11,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0093,12,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0093,13,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0093,14,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0093,15,Agargaon,agargaon,PLC0004,Agargaon,SRC_BUS_GITHUB
SVC0093,16,Taltola,taltola,,,SRC_BUS_GITHUB
SVC0093,17,Shewrapara,shewrapara,PLC0340,Shewrapara,SRC_BUS_GITHUB
SVC0093,18,Kazipara,kazipara,PLC0179,Kazipara,SRC_BUS_GITHUB
SVC0093,19,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0093,20,Mirpur 11,mirpur 11,PLC0241,Mirpur-11,SRC_BUS_GITHUB
SVC0093,21,Purobi,purobi,PLC0302,Purbi,SRC_BUS_GITHUB
SVC0093,22,Pallabi,pallabi,PLC0290,Pallabi (Mirpur-12),SRC_BUS_GITHUB
SVC0093,23,Mirpur 12,mirpur 12,PLC0243,Mirpur-12,SRC_BUS_GITHUB
SVC0094,1,Savar,savar,PLC0326,Savar,SRC_BUS_GITHUB
SVC0094,2,Hemayetpur,hemayetpur,PLC0132,Hemayetpur,SRC_BUS_GITHUB
SVC0094,3,Amin Bazar,amin bazar,PLC0006,Amin Bazar,SRC_BUS_GITHUB
SVC0094,4,Gabtoli,gabtoli,PLC0114,Gabtoli,SRC_BUS_GITHUB
SVC0094,5,Technical -,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0094,6,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0094,7,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0094,8,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0094,9,College Gate,college gate,PLC0078,College Gate,SRC_BUS_GITHUB
SVC0094,10,Asad Gate,asad gate,PLC0012,Asad Gate,SRC_BUS_GITHUB
SVC0094,11,Khamar Bari,khamar bari,PLC0184,Khamarbari,SRC_BUS_GITHUB
SVC0094,12,Farmgate,farmgate,PLC0112,Farmgate,SRC_BUS_GITHUB
SVC0094,13,Kawran Bazar,kawran bazar,PLC0178,Kawran Bazar,SRC_BUS_GITHUB
SVC0094,14,Bangla Motor,bangla motor,PLC0037,Bangla Motor,SRC_BUS_GITHUB
SVC0094,15,Mogbazar,mogbazar,PLC0210,Magbazar,SRC_BUS_GITHUB
SVC0094,16,Mouchak,mouchak,PLC0265,Mouchak (Flyover),SRC_BUS_GITHUB
SVC0094,17,Malibagh Moor,malibagh,PLC0212,Malibagh,SRC_BUS_GITHUB
SVC0094,18,Rajarbag,rajarbag,PLC0305,Rajarbagh,SRC_BUS_GITHUB
SVC0094,19,Khilgaon Flyover,khilgaon flyover,PLC0189,Khilgaon Flyover,SRC_BUS_GITHUB
SVC0094,20,Bashabo,bashabo,PLC0044,Basabo,SRC_BUS_GITHUB
SVC0094,21,Mugdapara,mugdapara,,,SRC_BUS_GITHUB
SVC0094,22,Manik Nagar,manik nagar,PLC0220,Maniknagar,SRC_BUS_GITHUB
SVC0094,23,Golapbag Chourasta,golapbag chourasta,,,SRC_BUS_GITHUB
SVC0094,24,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
SVC0094,25,Janapath Moor,janapath,,,SRC_BUS_GITHUB
SVC0094,26,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0094,27,Kazla,kazla,,,SRC_BUS_GITHUB
SVC0094,28,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0094,29,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0094,30,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0094,31,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0095,1,Chiriyakhana,chiriyakhana,,,SRC_BUS_GITHUB
SVC0095,2,Sony Cinema Hall,sony cinema hall,PLC0352,Soni Cinema Hall,SRC_BUS_GITHUB
SVC0095,3,Mirpur 2,mirpur 2,PLC0245,Mirpur-2,SRC_BUS_GITHUB
SVC0095,4,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0095,5,Ansar Camp,ansar camp,PLC0008,Ansar Camp,SRC_BUS_GITHUB
SVC0095,6,Technical,technical,PLC0362,Technical,SRC_BUS_GITHUB
SVC0095,7,Kallyanpur,kalyanpur,PLC0163,Kalyanpur,SRC_BUS_GITHUB
SVC0095,8,Shyamoli,shyamoli,PLC0346,Shyamoli,SRC_BUS_GITHUB
SVC0095,9,Shishu Mela,shishu mela,PLC0343,Shishumela,SRC_BUS_GITHUB
SVC0095,10,Agargaon,agargaon,PLC0004,Agargaon,SRC_BUS_GITHUB
SVC0095,11,Bijoy Sarani,bijoy sarani,PLC0057,Bijay Smarani,SRC_BUS_GITHUB
SVC0095,12,Jahangir Gate,jahangir gate,,,SRC_BUS_GITHUB
SVC0095,13,Mohakhali,mohakhali,PLC0250,Mohakhali,SRC_BUS_GITHUB
SVC0095,14,Wireless,wireless,,,SRC_BUS_GITHUB
SVC0095,15,Gulshan 1,gulshan 1,PLC0129,Gulshan-1,SRC_BUS_GITHUB
SVC0095,16,Badda Link Road,badda link road,PLC0024,Badda Link Road,SRC_BUS_GITHUB
SVC0095,17,Merul,merul,,,SRC_BUS_GITHUB
SVC0095,18,Rampura Bridge,rampura bridge,PLC0314,Rampura Bridge,SRC_BUS_GITHUB
SVC0095,19,Banasree,banasree,,,SRC_BUS_GITHUB
SVC0095,20,Demra Staff Quarter,demra staff quarter,PLC0084,Demra Staff Quarter,SRC_BUS_GITHUB
SVC0096,1,Mirpur 14,mirpur 14,PLC0244,Mirpur-14,SRC_BUS_GITHUB
SVC0096,2,Mirpur 10,mirpur 10,PLC0240,Mirpur-10,SRC_BUS_GITHUB
SVC0096,3,Mirpur 2,mirpur 2,PLC0245,Mirpur-2,SRC_BUS_GITHUB
SVC0096,4,Sony Cinema Hall,sony cinema hall,PLC0352,Soni Cinema Hall,SRC_BUS_GITHUB
SVC0096,5,Mirpur 1,mirpur 1,PLC0239,Mirpur-1,SRC_BUS_GITHUB
SVC0096,6,Mazar Road,mazar road,PLC0226,Mazar Road,SRC_BUS_GITHUB
SVC0096,7,Konabari,konabari,PLC0197,Konabari,SRC_BUS_GITHUB
SVC0096,8,Rupnagar,rupnagar,,,SRC_BUS_GITHUB
SVC0096,9,Beribadh,beribadh,PLC0050,Beribadh,SRC_BUS_GITHUB
SVC0096,10,Birulia,birulia,,,SRC_BUS_GITHUB
SVC0096,11,Ashulia,ashulia,PLC0015,Ashulia (Fantasy Kingdom),SRC_BUS_GITHUB
SVC0096,12,Zirabo,zirabo,PLC0385,Zirab,SRC_BUS_GITHUB
SVC0096,13,Fantasy Kingdom,fantasy kingdom,PLC0111,Fantasy Kingdom,SRC_BUS_GITHUB
SVC0097,1,Mohammadpur,mohammadpur,PLC0256,Mohammadpur (Japan Garden City),SRC_BUS_GITHUB
SVC0097,2,Shankar,shankar,PLC0333,Shankar,SRC_BUS_GITHUB
SVC0097,3,Star Kabab,star kabab,,,SRC_BUS_GITHUB
SVC0097,4,Dhanmondi 15,dhanmondi 15,PLC0092,Dhanmondi-15,SRC_BUS_GITHUB
SVC0097,5,Jigatola,jigatola,PLC0144,Jigatola,SRC_BUS_GITHUB
SVC0097,6,City College,city college,PLC0077,City College,SRC_BUS_GITHUB
SVC0097,7,Science Lab,science lab,PLC0329,Science Lab,SRC_BUS_GITHUB
SVC0097,8,Bata Signal,bata signal,,,SRC_BUS_GITHUB
SVC0097,9,Shahbag,shahbag,PLC0331,Shahbag,SRC_BUS_GITHUB
SVC0097,10,Matsya Bhaban,matsya bhaban,PLC0222,Matsya Bhaban,SRC_BUS_GITHUB
SVC0097,11,High Court,high court,PLC0133,High Court,SRC_BUS_GITHUB
SVC0097,12,Press Club,press club,PLC0298,Press Club,SRC_BUS_GITHUB
SVC0097,13,Paltan,paltan,PLC0291,Paltan,SRC_BUS_GITHUB
SVC0097,14,GPO,gpo,PLC0124,GPO,SRC_BUS_GITHUB
SVC0097,15,Gulistan,gulistan,PLC0128,Gulistan Morh,SRC_BUS_GITHUB
SVC0097,16,Motijheel,motijheel,PLC0263,Motijheel (Shapla Chattar),SRC_BUS_GITHUB
SVC0097,17,Arambagh,arambagh,PLC0010,Arambagh,SRC_BUS_GITHUB
SVC0098,1,Chashara,chashara,,,SRC_BUS_GITHUB
SVC0098,2,Shibu Market,shibu market,,,SRC_BUS_GITHUB
SVC0098,3,Jalkuri,jalkuri,,,SRC_BUS_GITHUB
SVC0098,4,Sign Board,sign board,PLC0348,Signboard,SRC_BUS_GITHUB
SVC0098,5,Matuail,matuail,,,SRC_BUS_GITHUB
SVC0098,6,Rayerbag,rayerbag,PLC0316,Rayerbag,SRC_BUS_GITHUB
SVC0098,7,Shonir Akhra,shonir akhra,PLC0332,Shanir Akhra,SRC_BUS_GITHUB
SVC0098,8,Jatrabari,jatrabari,PLC0143,Jatrabari,SRC_BUS_GITHUB
SVC0098,9,Sayedabad,sayedabad,PLC0327,Sayedabad,SRC_BUS_GITHUB
